Year,Month,Day,Hour,Minute,Second,SolarV1,SolarI1,SolarV2,SolarI2,BatteryV1,BatteryI1,BatteryV2,BatteryI2,SupplyV1,SupplyI1,SupplyV2,SupplyI2
2024,01,30,07,26,42,7172,0,2983,0,3999,-29,3237,-14,3491,-14,0,0
2024,01,30,07,26,47,7172,0,2983,-29,3999,-29,3237,-14,3491,-14,0,0
2024,01,30,07,26,52,7172,0,2983,-29,3046,-14,3173,-29,3554,0,0,0
2024,01,30,07,26,57,7109,0,2983,-14,3110,-29,3173,-14,3554,0,0,0
2024,01,30,07,27,02,7109,0,2983,-14,3046,-29,3173,-14,3554,0,0,0
2024,01,30,07,27,07,7172,0,3046,-29,3046,-29,3110,-29,3554,0,0,0
2024,01,30,07,27,13,7236,0,2983,-14,3046,-29,3110,-14,3554,-14,0,0
2024,01,30,07,27,18,7172,0,2983,-14,3046,-29,3110,-14,3554,-14,0,0
2024,01,30,07,27,23,7172,0,3046,-14,3046,-29,3110,-14,3554,-29,0,0
2024,01,30,07,27,28,7172,0,3046,-29,3046,-29,3110,-14,3554,-29,0,0
2024,01,30,07,27,33,7236,0,2983,-29,3046,-14,3110,-29,3554,-14,0,0
2024,01,30,07,27,38,7109,0,3046,-29,3046,-29,3110,-14,3554,-14,0,0
2024,01,30,07,27,43,7236,0,3046,-29,3046,-29,3110,-14,3554,-14,0,0
2024,01,30,07,27,48,7172,0,2983,-29,3046,-29,3046,-14,3554,-14,0,0
2024,01,30,07,27,53,7172,0,2983,-14,3046,-29,3046,-29,3618,-14,0,0
2024,01,30,07,27,58,7172,0,3110,-14,3046,-29,3110,-14,3618,0,0,0
2024,01,30,07,28,03,7236,0,3046,-29,3046,-29,3046,-14,3681,-14,0,0
2024,01,30,07,28,08,7236,0,3046,-14,3046,-29,3110,-14,3618,-14,0,0
2024,01,30,07,28,13,7236,14,3110,-29,3046,-29,3046,-14,3554,0,0,0
2024,01,30,07,28,18,7109,0,2983,-14,3046,-14,3046,-14,3554,-14,0,0
2024,01,30,07,28,24,7172,14,3046,-14,3046,-29,3046,-14,3618,-29,0,0
2024,01,30,07,28,29,7172,0,3046,-14,3046,-29,3046,-14,3618,-14,0,0
2024,01,30,07,28,34,7172,0,3046,-14,3046,-29,3046,-14,3681,-14,0,0
2024,01,30,07,28,39,7172,0,3046,-29,3046,-29,3046,-29,3618,-14,0,0
2024,01,30,07,28,44,7172,0,3046,-14,2919,-29,3046,-14,3618,-14,0,0
2024,01,30,07,28,49,7172,0,2983,-14,3046,-29,3046,-14,3681,-14,0,0
2024,01,30,07,28,54,7172,0,3110,-14,3046,-29,3046,-29,3681,-14,0,0
2024,01,30,07,28,59,7109,14,3110,-14,3046,-29,3046,-14,3745,-14,0,0
2024,01,30,07,29,04,7172,0,3046,-29,3046,-14,3046,-14,3681,-14,0,0
2024,01,30,07,29,09,7236,14,3110,0,3046,-29,2983,-14,3745,-14,0,0
2024,01,30,07,29,14,7172,0,3110,-14,3110,-14,2983,-14,3745,-14,0,0
2024,01,30,07,29,19,7172,0,3110,-14,3046,-29,2983,-14,3745,-14,0,0
2024,01,30,07,29,24,7045,14,3110,-14,3046,-29,2983,-14,3745,-14,0,0
2024,01,30,07,29,29,7236,0,3110,-29,3046,-14,2983,-14,3808,-14,0,0
2024,01,30,07,29,35,7236,0,3110,-29,3110,-29,2983,-14,3808,-14,0,0
2024,01,30,07,29,40,7236,0,3110,-14,3110,-14,2983,-14,3808,-14,0,0
2024,01,30,07,29,45,7172,0,3173,-14,3110,-29,2983,-14,3808,0,0,0
2024,01,30,07,29,50,7172,0,3110,-14,3110,-14,2983,-14,3808,0,0,0
2024,01,30,07,29,55,7172,0,3110,-14,3110,-14,2983,-29,3808,0,0,0
2024,01,30,07,30,00,7172,0,3110,-14,3046,-29,2983,-14,3808,0,0,0
2024,01,30,07,30,05,7109,0,3110,-14,3110,-29,2983,-14,3808,0,0,0
2024,01,30,07,30,10,7109,0,3110,-14,3110,-14,2983,-29,3808,-14,0,0
2024,01,30,07,30,15,7172,0,3110,-14,3110,-29,3046,-29,3808,0,0,0
2024,01,30,07,30,20,7172,0,3110,-14,3110,-29,3046,-14,3808,0,0,0
2024,01,30,07,30,25,7172,0,0,-14,3110,-29,3046,-14,3935,-14,0,0
2024,01,30,07,30,30,7172,0,3173,-14,3173,-14,3046,-29,3935,0,0,0
2024,01,30,07,30,35,7236,0,3237,-14,3110,-29,3046,-29,3999,-14,0,0
2024,01,30,07,30,40,7172,0,3110,-14,3173,-29,3046,-29,3999,-14,0,0
2024,01,30,07,30,45,7236,0,3173,-14,3110,-29,3046,-29,3935,-14,0,0
2024,01,30,07,30,50,7109,0,3173,-14,3110,-29,3046,-14,3999,0,0,0
2024,01,30,07,30,56,7236,0,3110,-14,3173,-29,3046,-29,3935,-14,0,0
2024,01,30,07,31,01,7172,0,3110,-29,3173,-29,3046,-14,3999,-14,0,0
2024,01,30,07,31,06,7236,0,3173,-29,3110,-29,3046,-14,3999,-14,0,0
2024,01,30,07,31,11,7172,0,3173,-14,3110,-29,3046,-14,3999,-14,0,0
2024,01,30,07,31,16,7172,0,3046,-14,3110,-29,3046,-14,3999,-14,0,0
2024,01,30,07,31,21,7236,0,3046,-14,3173,-29,3046,-14,3999,-14,0,0
2024,01,30,07,31,26,7236,0,3237,0,3173,-14,3046,-14,3999,-14,0,0
2024,01,30,07,31,31,7109,0,3110,-14,3110,-14,3046,-14,3999,-14,0,0
2024,01,30,07,31,36,7172,0,3173,-14,3173,-29,3046,-14,3808,-14,0,0
2024,01,30,07,31,41,7172,0,3173,-14,3173,-29,3046,-14,4062,-29,0,0
2024,01,30,07,31,46,7172,0,3173,-29,3173,-29,3046,-29,3046,-14,0,0
2024,01,30,07,31,51,7172,0,3237,-14,3237,-29,3046,-29,2983,-14,0,0
2024,01,30,07,31,56,7172,0,3237,-14,3173,-29,3046,-14,3046,-14,0,0
2024,01,30,07,32,01,7045,0,3173,-14,3173,-29,3046,-29,3046,-14,0,0
2024,01,30,07,32,07,7045,0,3173,-14,3173,-29,3046,-29,3046,-14,0,0
2024,01,30,07,32,12,7236,0,3173,-29,3173,-14,3046,-14,3046,-29,0,0
2024,01,30,07,32,17,7172,0,3237,-14,3237,-29,3046,-14,2983,-14,0,0
2024,01,30,07,32,22,7172,0,3237,-14,3237,-14,3046,-29,3046,-14,0,0
2024,01,30,07,32,27,7172,0,3237,-14,3237,-29,3046,-14,3046,0,0,0
2024,01,30,07,32,32,7172,0,3237,-29,3237,-29,3046,-14,3046,-14,0,0
2024,01,30,07,32,37,7236,0,3173,-14,3237,-29,3046,-29,3046,0,0,0
2024,01,30,07,32,42,7172,0,3173,-29,3173,-29,3046,-29,3046,-14,0,0
2024,01,30,07,32,47,7236,0,3173,-29,3237,-29,3046,-14,3046,-14,0,0
2024,01,30,07,32,52,7172,0,3237,-14,3237,-29,3046,-14,3046,0,0,0
2024,01,30,07,32,57,7109,0,3300,-14,3237,-29,3046,-29,3046,-14,0,0
2024,01,30,07,33,02,7172,0,3237,0,3237,-29,3046,-29,3046,-14,0,0
2024,01,30,07,33,07,7045,0,3173,0,3237,-29,3046,-14,3046,-14,0,0
2024,01,30,07,33,12,7109,0,3237,-29,3237,-29,3046,-29,3046,0,0,0
2024,01,30,07,33,18,7236,0,3237,-14,3237,-29,3110,-29,3046,-14,0,0
2024,01,30,07,33,23,7172,0,3237,-29,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,33,28,7236,0,3237,-14,3237,-14,3110,-14,3046,0,0,0
2024,01,30,07,33,33,7172,0,3237,-14,3173,-29,3110,-29,3046,-14,0,0
2024,01,30,07,33,38,7109,0,3173,-14,3237,-29,3110,-29,3046,-14,0,0
2024,01,30,07,33,43,7236,0,3300,-29,3173,-29,3110,-14,3046,0,0,14
2024,01,30,07,33,48,7172,0,3364,-29,3237,-29,3110,-14,3046,-14,0,0
2024,01,30,07,33,53,7172,0,3364,-29,3237,-29,3110,-14,3110,-14,0,0
2024,01,30,07,33,58,7109,0,3300,-14,3237,-14,3110,-14,3046,-14,0,0
2024,01,30,07,34,03,7172,0,3237,-14,3237,-14,3110,-14,3046,-14,0,0
2024,01,30,07,34,08,7236,0,3300,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,34,13,7172,0,3300,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,34,18,7236,14,3364,-29,3237,-14,3110,-29,3046,-14,0,0
2024,01,30,07,34,24,7236,0,3300,-14,3237,-29,3110,-29,3046,-14,0,0
2024,01,30,07,34,29,7109,0,3364,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,34,34,7236,0,3237,-29,3237,-14,3110,-14,3046,0,0,0
2024,01,30,07,34,39,7109,0,3300,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,34,44,7236,0,3364,-14,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,34,49,7236,0,3237,-29,3237,-29,3110,-14,3046,0,0,0
2024,01,30,07,34,54,7236,0,3300,-14,3237,-14,3110,-29,3173,0,0,0
2024,01,30,07,34,59,7236,0,3364,-14,3300,-29,3110,-29,3046,-14,0,0
2024,01,30,07,35,04,7172,0,3173,0,3237,-29,3173,-29,3046,-14,0,0
2024,01,30,07,35,09,7172,0,3364,-29,3300,-14,3110,-14,3110,-14,0,0
2024,01,30,07,35,14,7045,0,3364,-14,3300,-14,3110,-14,3110,-14,0,0
2024,01,30,07,35,19,7236,0,3364,-14,3300,-29,3173,-14,3173,-14,0,0
2024,01,30,07,35,24,7172,0,3237,-29,3300,-29,3110,-14,3110,-14,0,0
2024,01,30,07,35,29,7236,0,3364,-29,3237,-14,3110,-14,3046,0,0,0
2024,01,30,07,35,35,7172,0,3364,-29,3364,-29,3173,-14,3110,0,0,0
2024,01,30,07,35,40,7109,0,3427,-14,3300,-29,3173,-14,3110,-14,0,0
2024,01,30,07,35,45,7172,0,3364,-14,3300,-29,3237,-14,3110,0,0,0
2024,01,30,07,35,50,7236,0,3364,0,3300,-29,3173,-14,3110,-14,0,0
2024,01,30,07,35,55,7109,0,3427,-14,3364,-29,3173,-14,3110,0,0,0
2024,01,30,07,36,00,7172,0,3491,-14,3300,-29,3173,-14,3110,0,0,0
2024,01,30,07,36,05,7236,14,3427,-29,3300,-14,3173,-29,3110,-14,0,0
2024,01,30,07,36,10,7172,0,3427,-29,3300,-29,3237,-14,3110,-14,0,0
2024,01,30,07,36,15,7236,0,3491,0,3364,-14,3173,-14,3110,0,0,0
2024,01,30,07,36,20,7299,0,3427,-14,3364,-29,3237,-14,3110,-14,0,0
2024,01,30,07,36,25,7236,14,3491,-29,3364,-29,3237,-14,3110,-14,0,0
2024,01,30,07,36,30,7299,0,3427,-29,3427,-14,3237,-14,3173,-14,0,0
2024,01,30,07,36,35,7299,0,3491,-14,3427,-29,3237,-14,3110,-14,0,0
2024,01,30,07,36,41,7172,0,3427,-14,3427,-29,3237,-29,3173,0,0,0
2024,01,30,07,36,46,7299,0,3554,-14,3427,-29,3237,-29,3110,0,0,0
2024,01,30,07,36,51,7363,0,3427,-29,3364,-29,3173,-14,3110,-14,0,0
2024,01,30,07,36,56,7172,0,3554,-14,3427,-29,3237,-14,3173,-14,0,0
2024,01,30,07,37,01,7236,0,3491,-14,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,37,06,7172,14,3618,0,3491,-29,3237,-29,3237,-14,0,0
2024,01,30,07,37,11,7236,0,3554,-29,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,37,16,7172,14,3554,-14,3491,-14,3237,-14,3237,-14,0,0
2024,01,30,07,37,21,7172,0,3618,-14,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,37,26,7172,0,3554,-29,3491,-29,3237,-14,3173,-14,0,0
2024,01,30,07,37,31,7299,0,3554,-14,3427,-29,3237,-29,3173,-14,0,0
2024,01,30,07,37,36,7172,0,3681,-29,3554,-29,3237,-29,3237,-14,0,0
2024,01,30,07,37,41,7236,0,3745,-14,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,37,46,7172,0,3554,-14,3491,-14,3237,-14,3173,-14,0,0
2024,01,30,07,37,51,7236,0,3745,-14,3554,-14,3300,-14,3237,-14,0,0
2024,01,30,07,37,56,7172,0,3681,-43,3554,-29,3237,-14,3237,-14,0,0
2024,01,30,07,38,01,7299,0,3681,0,3491,-29,3237,-14,3237,-14,0,0
2024,01,30,07,38,07,7236,-14,3681,-14,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,38,12,7236,0,3745,-14,3554,-14,3300,-29,3237,-14,0,0
2024,01,30,07,38,17,5014,0,3745,-14,3554,-29,3237,-14,3237,-14,0,0
2024,01,30,07,38,22,7172,0,3745,-29,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,38,27,7172,0,3681,-14,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,38,32,7109,14,3745,-43,3554,-29,3364,-29,3237,-14,0,0
2024,01,30,07,38,37,7236,14,3681,-14,3554,-29,3300,-14,3237,-14,0,0
2024,01,30,07,38,42,7236,0,3745,-14,3554,-29,3364,-29,3237,-14,0,0
2024,01,30,07,38,47,7299,14,3808,-29,3618,-29,3364,-14,3237,-14,0,0
2024,01,30,07,38,52,7236,0,3745,0,3618,-29,3364,-29,3237,0,0,0
2024,01,30,07,38,57,7172,0,3872,0,3554,-29,3427,-29,3300,0,0,0
2024,01,30,07,39,02,7236,14,3872,-43,3554,-29,3427,-14,3237,0,0,0
2024,01,30,07,39,07,7172,0,3872,-14,3618,-29,3427,-14,3237,-14,0,0
2024,01,30,07,39,12,7299,0,3808,-29,3618,-29,3427,-29,3237,-14,0,0
2024,01,30,07,39,18,7109,14,3935,-14,3618,-29,3427,-29,3364,-14,0,0
2024,01,30,07,39,23,7299,0,3872,-29,3618,-29,3364,-14,3237,0,0,0
2024,01,30,07,39,28,7236,0,3935,-14,3681,-14,3427,-14,3237,0,0,0
2024,01,30,07,39,33,7299,0,3935,-14,3681,-29,3427,-29,3300,-14,0,0
2024,01,30,07,39,38,7172,0,3872,0,3681,-43,3427,-14,3300,0,0,0
2024,01,30,07,39,43,7172,0,3935,-14,3745,-29,3427,-14,3300,-14,0,0
2024,01,30,07,39,48,7299,14,3999,0,3745,-29,3427,-29,3300,-14,0,0
2024,01,30,07,39,53,7236,0,3999,-29,3745,-14,3427,-29,3364,-14,0,0
2024,01,30,07,39,58,7299,0,3999,-14,3745,-29,3427,-14,3300,0,0,0
2024,01,30,07,40,03,7172,14,3935,-29,3745,-29,3491,-29,3300,-14,0,0
2024,01,30,07,40,08,7363,0,3935,-14,3618,-29,3427,-14,3300,-14,0,0
2024,01,30,07,40,13,7236,14,3935,-29,3745,-29,3427,-14,3364,-14,0,0
2024,01,30,07,40,18,7236,14,3935,0,3745,-29,3427,-14,3364,-14,0,0
2024,01,30,07,40,23,7299,0,3935,-29,3681,-29,3427,-14,3237,0,0,0
2024,01,30,07,40,29,7236,0,3935,-14,3681,-29,3364,-29,3237,-14,0,0
2024,01,30,07,40,34,7236,0,3872,-14,3745,-29,3427,-14,3364,-14,0,0
2024,01,30,07,40,39,7299,0,3999,0,3745,-29,3427,-14,3300,0,0,0
2024,01,30,07,40,44,7109,14,3935,-29,3745,-29,3427,-29,3300,0,0,0
2024,01,30,07,40,49,7299,0,4189,-14,3808,-29,3427,-43,3427,0,0,0
2024,01,30,07,40,54,7299,0,4062,-14,3872,-14,3491,-14,3364,-14,0,0
2024,01,30,07,40,59,7236,0,4189,-29,3872,-29,3491,-14,3427,-14,0,0
2024,01,30,07,41,04,7172,14,4125,-14,3808,-29,3491,-14,3427,-14,0,0
2024,01,30,07,41,09,7045,14,4125,-29,3872,-29,3427,-29,3427,-14,0,0
2024,01,30,07,41,14,7236,14,4062,-14,3808,-29,3491,-14,3491,-14,0,0
2024,01,30,07,41,19,7299,0,4125,-14,3808,-14,3491,-14,3427,-14,0,0
2024,01,30,07,41,24,7172,14,4062,-29,3808,-29,3427,-29,3364,-14,0,0
2024,01,30,07,41,30,7299,14,4062,-29,3808,-14,3491,-29,3427,-14,0,0
2024,01,30,07,41,35,7109,0,4062,-14,3808,-14,3427,-14,3364,0,0,0
2024,01,30,07,41,40,7109,0,4125,-14,3872,-14,3491,-29,3427,-14,0,0
2024,01,30,07,41,45,7109,0,3046,-29,3872,-29,3491,-29,3364,0,0,0
2024,01,30,07,41,50,7236,0,2983,-14,3872,-29,3427,-29,3364,-29,0,0
2024,01,30,07,41,55,7172,0,2983,-14,3935,-14,3427,-14,3427,-14,0,0
2024,01,30,07,42,00,7299,0,2983,-14,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,42,05,7299,14,2856,-14,3872,-29,3427,-29,3427,-14,0,0
2024,01,30,07,42,10,7236,0,2983,-43,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,42,15,7299,0,2983,-29,3935,-29,3427,-29,3491,-14,0,0
2024,01,30,07,42,20,7172,0,2983,-14,3999,-29,3427,-29,3491,-14,0,0
2024,01,30,07,42,25,7299,0,2919,-14,3999,-29,3427,-14,3491,-14,0,0
2024,01,30,07,42,30,7236,0,2983,-14,3935,-29,3427,-29,3491,-14,0,0
2024,01,30,07,42,35,7172,0,2983,-29,3999,-43,3427,-14,3491,-14,0,0
2024,01,30,07,42,40,7236,0,2983,0,3999,-14,3427,-29,3427,-14,0,0
2024,01,30,07,42,46,7236,0,3046,-14,3999,-14,3427,-29,3491,-14,0,0
2024,01,30,07,42,51,7236,0,2983,0,3999,-29,3427,-14,3554,0,0,0
2024,01,30,07,42,56,7236,14,2983,-14,3872,-29,3427,-14,3427,-14,0,0
2024,01,30,07,43,01,7236,0,2983,-14,3999,-29,3364,-29,3491,-14,0,0
2024,01,30,07,43,06,7426,0,2856,-14,3999,-29,3427,-14,3491,-14,0,0
2024,01,30,07,43,11,7299,0,2983,-29,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,43,16,7299,0,2983,-14,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,43,21,7363,14,2983,0,3935,-14,3427,-29,3427,-14,0,0
2024,01,30,07,43,26,7172,14,2919,-14,3999,-29,3427,-14,3427,0,0,0
2024,01,30,07,43,32,7172,0,2983,-14,3999,-29,3427,-29,3491,-14,0,0
2024,01,30,07,43,37,7236,0,3046,0,3999,-14,3427,-29,3427,-14,0,0
2024,01,30,07,43,42,7299,14,3046,-14,3999,-29,3427,-29,3491,-14,0,0
2024,01,30,07,43,47,7236,0,2983,-29,3999,-29,3427,-14,3491,-14,0,0
2024,01,30,07,43,52,7236,14,2856,-29,3999,-29,3427,-14,3491,-14,0,0
2024,01,30,07,43,57,7236,0,3046,-14,3999,-29,3427,-14,3491,-14,0,0
2024,01,30,07,44,02,7172,0,2983,-14,3935,-29,3427,-29,3427,-14,0,0
2024,01,30,07,44,07,7299,0,2983,-29,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,44,12,7109,0,2919,-29,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,44,17,7236,0,2983,-29,3999,-29,3427,-14,3491,0,0,0
2024,01,30,07,44,22,7299,14,2983,-14,3999,-14,3427,-14,3491,0,0,0
2024,01,30,07,44,28,7363,0,2919,-14,3999,-29,3427,-14,3491,-14,0,0
2024,01,30,07,44,33,7299,0,2919,-14,3935,-29,3427,-14,3427,0,0,0
2024,01,30,07,44,38,7172,0,2856,-14,3935,-29,3364,-29,3427,-14,0,0
2024,01,30,07,44,43,7236,14,2983,0,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,44,48,7299,14,2919,-14,3935,-14,3427,-14,3427,-14,0,0
2024,01,30,07,44,53,7299,0,2983,-14,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,44,58,7172,0,2983,-14,3935,-29,3427,-14,3491,0,0,0
2024,01,30,07,45,03,7236,0,2983,-14,3999,-29,3427,-29,3491,-14,0,0
2024,01,30,07,45,08,7236,0,3046,-29,3999,-29,3427,-14,3491,-14,0,0
2024,01,30,07,45,13,7172,0,2983,-29,3999,-14,3427,-14,3491,0,0,0
2024,01,30,07,45,19,7299,14,3046,-29,3999,-29,3427,-29,3554,-14,0,0
2024,01,30,07,45,24,7172,14,2983,-14,4062,-29,3427,-14,3491,0,0,0
2024,01,30,07,45,29,7299,0,3046,-14,3999,-14,3427,-29,3491,-14,0,0
2024,01,30,07,45,34,7299,0,2983,-14,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,45,39,7363,0,2983,-29,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,45,44,7299,0,2983,0,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,45,49,7426,0,2919,-14,3935,-29,3427,-14,3427,-14,0,0
2024,01,30,07,45,54,7236,0,2919,-14,3999,-14,3427,-14,3427,0,0,0
2024,01,30,07,45,59,7299,0,3046,-14,3935,-29,3364,-14,3427,-14,0,0
2024,01,30,07,46,04,7236,0,2919,-29,3999,-29,3364,-14,3427,-14,0,0
2024,01,30,07,46,09,7363,14,3046,-14,3999,-14,3364,-29,3491,0,0,0
2024,01,30,07,46,14,7299,0,3046,-14,4062,-29,3427,-29,3554,0,0,0
2024,01,30,07,46,20,7299,14,2919,-14,4062,-14,3427,-29,3554,-14,0,0
2024,01,30,07,46,25,7236,0,3046,-14,4062,-29,3364,-14,3554,0,0,0
2024,01,30,07,46,30,7299,0,3046,-14,3999,-29,3364,-29,3491,0,0,0
2024,01,30,07,46,35,7363,0,3046,-14,4125,-29,3300,-14,3554,0,0,0
2024,01,30,07,46,40,7299,14,2983,-14,4125,-29,3364,-14,3554,-14,0,0
2024,01,30,07,46,45,7236,14,3046,-14,3999,-29,3364,-14,3491,-14,0,0
2024,01,30,07,46,50,7236,0,3046,-14,3999,-29,3364,-14,3427,-14,0,0
2024,01,30,07,46,55,7299,0,2983,-29,4189,-14,3300,-14,3554,-14,0,0
2024,01,30,07,47,00,7236,14,2983,-29,4062,-29,3364,-14,3491,0,0,0
2024,01,30,07,47,05,7299,0,3046,-14,3999,-14,3237,-14,3491,-14,0,0
2024,01,30,07,47,10,7236,14,2919,-29,4252,-29,3300,-14,3554,-14,0,0
2024,01,30,07,47,15,7363,14,2919,-29,3046,-29,3237,-29,3554,-14,0,0
2024,01,30,07,47,20,7363,14,2983,-14,3046,-29,3237,-29,3554,-14,0,0
2024,01,30,07,47,25,7299,14,3046,-14,3046,-29,3237,-14,3618,-14,0,0
2024,01,30,07,47,30,7299,0,3110,-14,3110,-29,3237,-14,3554,-14,0,0
2024,01,30,07,47,35,7363,0,3046,-29,3046,-29,3237,-29,3618,-14,0,0
2024,01,30,07,47,41,7299,14,3046,-14,3046,-14,3237,-14,3618,0,0,0
2024,01,30,07,47,46,7236,0,3046,-14,3110,-29,3237,-14,3618,-29,0,0
2024,01,30,07,47,51,7299,0,3046,-14,3110,-29,3237,-14,3745,-29,0,0
2024,01,30,07,47,56,7172,0,3046,-29,3110,-29,3237,-14,3745,-14,0,0
2024,01,30,07,48,01,7299,14,3110,-14,3110,-14,3237,-29,3618,-14,0,0
2024,01,30,07,48,06,7299,0,2983,-14,3110,-29,3173,-14,3745,-14,0,0
2024,01,30,07,48,11,7172,0,3046,0,3046,-29,3173,-29,3681,-14,0,0
2024,01,30,07,48,16,7299,14,3046,-29,3046,-29,3237,-14,3745,-14,0,0
2024,01,30,07,48,21,7236,0,3046,-14,3110,-14,3237,-14,3618,-14,0,0
2024,01,30,07,48,26,7236,0,3046,-29,3110,-29,3173,-14,3745,-14,0,0
2024,01,30,07,48,31,7363,0,3046,-43,3110,-29,3173,-14,3745,-14,0,0
2024,01,30,07,48,36,7236,0,3110,-14,3110,-14,3173,-14,3681,-14,0,0
2024,01,30,07,48,41,7299,0,3046,-29,3046,-29,3173,-14,3808,-14,0,0
2024,01,30,07,48,46,7172,14,3110,-14,3173,-29,3046,-14,3808,0,0,0
2024,01,30,07,48,51,7363,0,3110,-14,3110,-14,3046,-14,3872,-14,0,0
2024,01,30,07,48,56,7299,0,3110,-14,3173,-29,3046,-29,3935,0,0,0
2024,01,30,07,49,01,7299,0,3173,-14,3173,-29,3046,-29,3872,0,0,0
2024,01,30,07,49,07,7299,0,3173,-14,3110,-29,3046,-14,3935,-14,0,0
2024,01,30,07,49,12,7236,14,3110,-29,3173,-14,3046,-29,3935,-14,0,0
2024,01,30,07,49,17,7236,14,3110,-14,3173,-29,3046,-29,3808,-14,0,0
2024,01,30,07,49,22,7172,0,3046,-14,3110,-29,3046,-14,3999,-14,0,0
2024,01,30,07,49,27,7109,14,3173,-14,3237,-29,3046,-29,3999,0,0,0
2024,01,30,07,49,32,7299,0,3173,-29,3173,-29,3046,-29,3999,-14,0,0
2024,01,30,07,49,37,7236,0,3110,-14,3237,-29,3046,-14,3935,-14,0,0
2024,01,30,07,49,42,7363,0,3173,-29,3173,-29,3046,-14,3935,-14,0,0
2024,01,30,07,49,47,7172,0,3173,-29,3173,-29,3046,-29,3935,-14,0,0
2024,01,30,07,49,52,7299,14,3110,-14,3110,-29,3046,-14,3999,-14,0,0
2024,01,30,07,49,57,7363,29,3173,-14,3173,-14,3046,-29,4062,-14,0,0
2024,01,30,07,50,02,7172,14,3173,-14,3237,-29,3046,-14,3999,-14,0,0
2024,01,30,07,50,07,7363,14,3173,-14,3173,-29,3046,-14,3935,0,0,0
2024,01,30,07,50,13,7236,0,3110,-14,3173,-29,3046,-29,3999,-14,0,0
2024,01,30,07,50,18,7363,14,3110,-14,3173,-29,3046,-29,4125,-14,0,0
2024,01,30,07,50,23,7172,0,3237,-29,3237,-29,3046,-14,3999,-14,0,0
2024,01,30,07,50,28,7172,14,3173,-14,3237,-29,3046,-14,4125,-14,0,0
2024,01,30,07,50,33,7236,0,3173,-14,3237,-29,3110,-14,3999,-14,0,0
2024,01,30,07,50,38,7299,0,3173,-14,3173,-29,3046,-29,4062,-14,0,0
2024,01,30,07,50,43,7236,0,3173,-29,3237,-14,3046,-29,3999,-29,0,0
2024,01,30,07,50,48,7363,14,3237,-14,3173,-29,3046,-29,3999,-14,0,0
2024,01,30,07,50,53,7172,0,3173,-14,3173,-29,3046,-14,4189,-14,0,0
2024,01,30,07,50,58,7236,14,3237,-14,3237,-14,3046,-29,4189,0,0,0
2024,01,30,07,51,03,7363,0,3237,-14,3237,-29,3110,-14,4189,-14,0,0
2024,01,30,07,51,08,7236,0,3237,-14,3237,-29,3110,-29,4062,-14,0,0
2024,01,30,07,51,13,7172,0,3173,-14,3173,-29,3046,-14,4125,-29,0,0
2024,01,30,07,51,18,7299,14,3173,-14,3237,-14,3046,-14,4252,0,0,0
2024,01,30,07,51,24,7236,0,3173,-29,3237,-14,3046,-14,4252,-14,0,0
2024,01,30,07,51,29,7299,14,3237,0,3237,-29,3110,-14,4252,-14,0,0
2024,01,30,07,51,34,7363,29,3300,-14,3237,-14,3110,-14,4252,-14,0,0
2024,01,30,07,51,39,7236,14,3300,-29,3300,-29,3110,-14,3046,-14,0,0
2024,01,30,07,51,44,7299,14,3237,-14,3300,-29,3110,-29,3046,-14,0,0
2024,01,30,07,51,49,7299,14,3237,-29,3300,-29,3110,-29,3046,-14,0,0
2024,01,30,07,51,54,7236,0,3300,-14,3300,-29,3110,-14,3046,-14,0,0
2024,01,30,07,51,59,7299,0,3300,-29,3300,-29,3110,-14,3046,0,0,0
2024,01,30,07,52,04,7299,14,3300,-29,3300,-14,3173,-14,3110,-14,0,0
2024,01,30,07,52,09,7299,0,3300,-14,3300,-43,3173,-14,3173,-14,0,0
2024,01,30,07,52,14,7299,0,3364,-14,3364,-29,3173,-29,3110,-14,0,0
2024,01,30,07,52,19,7299,14,3364,-29,3364,-29,3173,-14,3173,-14,0,0
