Year,Month,Day,Hour,Minute,Second,VBus,I1,I2,I3,I4,CH1,CH2,CH3,CH4
2024,10,29,22,19,32,47719,-30,-33,-29,-29,0,0,0,0
2024,10,29,22,20,32,47739,-29,-30,-30,-29,0,0,0,0
2024,10,29,22,21,32,47692,-29,-34,-30,-29,0,0,0,0
2024,10,29,22,22,32,47750,-29,-34,-29,-28,0,0,0,0
2024,10,29,22,23,32,47694,-29,-36,-32,-28,0,0,0,0
2024,10,29,22,24,30,47661,-29,-35,-32,-30,0,0,0,0
2024,10,29,22,25,27,47690,-30,-36,-30,-28,0,0,0,0
2024,10,29,22,26,27,47712,-29,-32,-33,-28,0,0,0,0
2024,10,29,22,27,28,47712,-29,-34,-34,-29,0,0,0,0
2024,10,29,22,28,28,47732,-29,-36,-29,-29,0,0,0,0
2024,10,29,22,29,28,47731,-29,-36,-30,-29,0,0,0,0
2024,10,29,22,30,28,47697,-29,-33,-32,-29,0,0,0,0
2024,10,29,22,31,28,47725,-29,-33,-32,-29,0,0,0,0
2024,10,29,22,32,28,47687,-29,-32,-29,-29,0,0,0,0
2024,10,29,22,33,29,47732,-29,-33,-30,-30,0,0,0,0
2024,10,29,22,34,29,47697,-29,-34,-32,-29,0,0,0,0
2024,10,29,22,35,29,47721,-28,-34,-33,-29,0,0,0,0
2024,10,29,22,36,29,47732,-29,-33,-32,-29,0,0,0,0
2024,10,29,22,37,29,47684,-29,-34,-30,-29,0,0,0,0
2024,10,29,22,38,30,47679,-29,-32,-32,-28,0,0,0,0
2024,10,29,22,39,30,47735,-29,-30,-30,-28,0,0,0,0
2024,10,29,22,40,30,47712,-29,-34,-29,-29,0,0,0,0
2024,10,29,22,41,30,47726,-29,-34,-32,-29,0,0,0,0
2024,10,29,22,42,30,47689,-30,-34,-34,-29,0,0,0,0
2024,10,29,22,43,31,47736,-29,-33,-29,-29,0,0,0,0
2024,10,29,22,44,31,47706,-29,-34,-32,-29,0,0,0,0
2024,10,29,22,45,31,47693,-26,-33,-30,-29,0,0,0,0
2024,10,29,22,46,31,47728,-29,-36,-32,-29,0,0,0,0
2024,10,29,22,47,31,47684,-29,-33,-30,-30,0,0,0,0
2024,10,29,22,48,32,47708,-29,-37,-29,-26,0,0,0,0
2024,10,29,22,49,32,47721,-29,-40,-30,-30,0,0,0,0
2024,10,29,22,50,32,47727,-29,-33,-29,-29,0,0,0,0
2024,10,29,22,51,32,47703,-28,-33,-34,-29,0,0,0,0
2024,10,29,22,52,32,47727,-29,-33,-30,-26,0,0,0,0
2024,10,29,22,53,30,47726,-29,-38,-32,-26,0,0,0,0
2024,10,29,22,54,27,47715,-28,-36,-32,-28,0,0,0,0
2024,10,29,22,55,27,47726,-29,-36,-32,-29,0,0,0,0
2024,10,29,22,56,27,47706,-30,-34,-30,-29,0,0,0,0
2024,10,29,22,57,27,47730,-28,-35,-32,-26,0,0,0,0
2024,10,29,22,58,27,47729,-29,-32,-30,-29,0,0,0,0
2024,10,29,22,59,28,47723,-29,-36,-30,-29,0,0,0,0
2024,10,29,23,0,28,47708,-29,-30,-34,-26,0,0,0,0
2024,10,29,23,1,28,47728,-30,-36,-30,-29,0,0,0,0
2024,10,29,23,2,28,47711,-29,-36,-30,-28,0,0,0,0
2024,10,29,23,3,28,47713,-29,-37,-32,-29,0,0,0,0
2024,10,29,23,4,28,47722,-29,-30,-32,-29,0,0,0,0
2024,10,29,23,5,29,47753,-29,-36,-29,-29,0,0,0,0
2024,10,29,23,6,29,47724,-29,-33,-33,-28,0,0,0,0
2024,10,29,23,7,29,47710,-29,-34,-32,-30,0,0,0,0
2024,10,29,23,8,30,47721,-29,-33,-33,-29,0,0,0,0
2024,10,29,23,9,30,47763,-29,-36,-29,-29,0,0,0,0
2024,10,29,23,10,30,47716,-29,-36,-29,-29,0,0,0,0
2024,10,29,23,11,30,47722,-30,-34,-30,-28,0,0,0,0
2024,10,29,23,12,31,47739,-29,-39,-32,-28,0,0,0,0
2024,10,29,23,13,31,47717,-29,-32,-30,-29,0,0,0,0
2024,10,29,23,14,31,47721,-28,-37,-30,-29,0,0,0,0
2024,10,29,23,15,31,47738,-26,-39,-29,-26,0,0,0,0
2024,10,29,23,16,31,47748,-26,-34,-36,-26,0,0,0,0
2024,10,29,23,17,32,47734,-29,-34,-29,-26,0,0,0,0
2024,10,29,23,18,32,47698,-29,-37,-32,-28,0,0,0,0
2024,10,29,23,19,32,47734,-26,-32,-32,-29,0,0,0,0
2024,10,29,23,20,32,47723,-28,-33,-30,-29,0,0,0,0
2024,10,29,23,21,32,47743,-28,-33,-29,-28,0,0,0,0
2024,10,29,23,22,30,47706,-28,-35,-32,-28,0,0,0,0
2024,10,29,23,23,27,47729,-28,-33,-30,-28,0,0,0,0
2024,10,29,23,24,27,47723,-29,-29,-30,-28,0,0,0,0
2024,10,29,23,25,27,47718,-29,-32,-34,-29,0,0,0,0
2024,10,29,23,26,27,47742,-25,-32,-33,-29,0,0,0,0
2024,10,29,23,27,28,47740,-25,-32,-32,-28,0,0,0,0
2024,10,29,23,28,28,47739,-29,-33,-29,-28,0,0,0,0
2024,10,29,23,29,28,47715,-30,-30,-32,-28,0,0,0,0
2024,10,29,23,30,28,47735,-28,-35,-30,-28,0,0,0,0
2024,10,29,23,31,28,47711,-29,-32,-33,-28,0,0,0,0
2024,10,29,23,32,28,47731,-28,-30,-30,-26,0,0,0,0
2024,10,29,23,33,28,47715,-29,-34,-29,-25,0,0,0,0
2024,10,29,23,34,28,47731,-29,-32,-33,-29,0,0,0,0
2024,10,29,23,35,29,47729,-29,-32,-33,-28,0,0,0,0
2024,10,29,23,36,29,47714,-29,-34,-30,-28,0,0,0,0
2024,10,29,23,37,29,47707,-29,-30,-30,-28,0,0,0,0
2024,10,29,23,38,29,47722,-29,-32,-30,-28,0,0,0,0
2024,10,29,23,39,30,47718,-29,-34,-30,-28,0,0,0,0
2024,10,29,23,40,30,47694,-30,-32,-33,-29,0,0,0,0
2024,10,29,23,41,30,47732,-29,-34,-32,-28,0,0,0,0
2024,10,29,23,42,30,47704,-29,-33,-32,-26,0,0,0,0
2024,10,29,23,43,31,47711,-28,-33,-30,-29,0,0,0,0
2024,10,29,23,44,31,47685,-29,-33,-30,-29,0,0,0,0
2024,10,29,23,45,31,47747,-30,-39,-33,-26,0,0,0,0
2024,10,29,23,46,31,47724,-32,-34,-30,-26,0,0,0,0
2024,10,29,23,47,32,47695,-29,-32,-30,-28,0,0,0,0
2024,10,29,23,48,32,47708,-28,-32,-33,-26,0,0,0,0
2024,10,29,23,49,32,47710,-29,-37,-33,-28,0,0,0,0
2024,10,29,23,50,32,47725,-28,-34,-32,-25,0,0,0,0
2024,10,29,23,51,30,47699,-29,-35,-32,-24,0,0,0,0
2024,10,29,23,52,27,47693,-29,-30,-30,-29,0,0,0,0
2024,10,29,23,53,27,47705,-28,-32,-30,-28,0,0,0,0
2024,10,29,23,54,27,47696,-29,-34,-30,-28,0,0,0,0
2024,10,29,23,55,27,47697,-29,-36,-36,-28,0,0,0,0
2024,10,29,23,56,27,47709,-29,-36,-30,-29,0,0,0,0
2024,10,29,23,57,28,47670,-29,-32,-32,-29,0,0,0,0
2024,10,29,23,58,28,47713,-28,-33,-30,-26,0,0,0,0
2024,10,29,23,59,28,47721,-29,-30,-32,-26,0,0,0,0
2024,10,30,0,0,28,47700,-29,-30,-33,-29,0,0,0,0
2024,10,30,0,1,28,47702,-28,-36,-30,-26,0,0,0,0
2024,10,30,0,2,28,47708,-28,-35,-32,-28,0,0,0,0
2024,10,30,0,3,28,47719,-29,-32,-29,-28,0,0,0,0
2024,10,30,0,4,28,47704,-28,-32,-30,-29,0,0,0,0
2024,10,30,0,5,29,47682,-29,-37,-33,-28,0,0,0,0
2024,10,30,0,6,29,47696,-29,-34,-29,-29,0,0,0,0
2024,10,30,0,7,29,47701,-29,-34,-32,-28,0,0,0,0
2024,10,30,0,8,29,47713,-29,-34,-32,-29,0,0,0,0
2024,10,30,0,9,29,47707,-29,-33,-29,-28,0,0,0,0
2024,10,30,0,10,30,47722,-29,-33,-30,-28,0,0,0,0
2024,10,30,0,11,30,47706,-29,-30,-29,-28,0,0,0,0
2024,10,30,0,12,30,47679,-29,-34,-30,-25,0,0,0,0
2024,10,30,0,13,30,47676,-28,-37,-32,-28,0,0,0,0
2024,10,30,0,14,30,47688,-26,-33,-29,-25,0,0,0,0
2024,10,30,0,15,30,47663,-28,-34,-32,-28,0,0,0,0
2024,10,30,0,16,30,47684,-29,-32,-36,-26,0,0,0,0
2024,10,30,0,17,30,47697,-29,-34,-32,-29,0,0,0,0
2024,10,30,0,18,30,47698,-29,-33,-30,-26,0,0,0,0
2024,10,30,0,19,31,47665,-29,-34,-33,-26,0,0,0,0
2024,10,30,0,20,31,47723,-28,-33,-34,-29,0,0,0,0
2024,10,30,0,21,31,47699,-28,-36,-33,-29,0,0,0,0
2024,10,30,0,22,31,47670,-29,-39,-30,-29,0,0,0,0
2024,10,30,0,23,32,47721,-29,-33,-29,-30,0,0,0,0
2024,10,30,0,24,32,47688,-29,-30,-30,-29,0,0,0,0
2024,10,30,0,25,30,47663,-28,-34,-30,-29,0,0,0,0
2024,10,30,0,26,27,47673,-28,-36,-32,-29,0,0,0,0
2024,10,30,0,27,27,47641,-29,-37,-29,-28,0,0,0,0
2024,10,30,0,28,27,47694,-28,-33,-29,-28,0,0,0,0
2024,10,30,0,29,27,47640,-28,-34,-29,-29,0,0,0,0
2024,10,30,0,30,27,47689,-29,-32,-33,-28,0,0,0,0
2024,10,30,0,31,28,47707,-29,-34,-30,-30,0,0,0,0
2024,10,30,0,32,28,47674,-28,-34,-32,-28,0,0,0,0
2024,10,30,0,33,28,47684,-29,-32,-30,-26,0,0,0,0
2024,10,30,0,34,28,47723,-30,-30,-30,-29,0,0,0,0
2024,10,30,0,35,29,47676,-28,-33,-30,-29,0,0,0,0
2024,10,30,0,36,29,47694,-28,-33,-32,-29,0,0,0,0
2024,10,30,0,37,29,47694,-29,-34,-29,-26,0,0,0,0
2024,10,30,0,38,29,47684,-28,-33,-29,-28,0,0,0,0
2024,10,30,0,39,30,47689,-25,-36,-30,-30,0,0,0,0
2024,10,30,0,40,30,47693,-30,-34,-29,-26,0,0,0,0
2024,10,30,0,41,30,47675,-30,-36,-30,-26,0,0,0,0
2024,10,30,0,42,30,47689,-29,-32,-30,-25,0,0,0,0
2024,10,30,0,43,31,47668,-29,-32,-28,-29,0,0,0,0
2024,10,30,0,44,31,47691,-29,-33,-30,-29,0,0,0,0
2024,10,30,0,45,31,47667,-29,-32,-30,-26,0,0,0,0
2024,10,30,0,46,31,47693,-28,-29,-30,-30,0,0,0,0
2024,10,30,0,47,31,47704,-28,-33,-30,-29,0,0,0,0
2024,10,30,0,48,31,47675,-28,-33,-30,-29,0,0,0,0
2024,10,30,0,49,31,47679,-29,-36,-34,-29,0,0,0,0
2024,10,30,0,50,32,47645,-28,-30,-32,-28,0,0,0,0
2024,10,30,0,51,32,47662,-28,-36,-29,-28,0,0,0,0
2024,10,30,0,52,30,47656,-29,-32,-29,-29,0,0,0,0
2024,10,30,0,53,27,47656,-29,-30,-29,-29,0,0,0,0
2024,10,30,0,54,27,47682,-28,-34,-32,-29,0,0,0,0
2024,10,30,0,55,27,47696,-28,-34,-30,-29,0,0,0,0
2024,10,30,0,56,28,47664,-30,-34,-34,-29,0,0,0,0
2024,10,30,0,57,28,47665,-29,-29,-32,-28,0,0,0,0
2024,10,30,0,58,28,47696,-29,-32,-29,-28,0,0,0,0
2024,10,30,0,59,28,47675,-28,-33,-30,-29,0,0,0,0
2024,10,30,1,0,28,47672,-29,-34,-32,-29,0,0,0,0
2024,10,30,1,1,29,47667,-29,-32,-34,-29,0,0,0,0
2024,10,30,1,2,29,47652,-29,-30,-30,-30,0,0,0,0
2024,10,30,1,3,29,47683,-30,-32,-29,-29,0,0,0,0
2024,10,30,1,4,29,47686,-29,-32,-34,-29,0,0,0,0
2024,10,30,1,5,30,47673,-28,-32,-29,-29,0,0,0,0
2024,10,30,1,6,30,47662,-29,-32,-32,-28,0,0,0,0
2024,10,30,1,7,30,47670,-28,-33,-30,-25,0,0,0,0
2024,10,30,1,8,30,47657,-26,-29,-29,-29,0,0,0,0
2024,10,30,1,9,30,47679,-29,-32,-32,-29,0,0,0,0
2024,10,30,1,10,30,47644,-28,-30,-32,-25,0,0,0,0
2024,10,30,1,11,31,47668,-29,-37,-32,-28,0,0,0,0
2024,10,30,1,12,31,47684,-28,-34,-36,-28,0,0,0,0
2024,10,30,1,13,31,47681,-29,-32,-33,-29,0,0,0,0
2024,10,30,1,14,31,47663,-28,-33,-30,-28,0,0,0,0
2024,10,30,1,15,32,47667,-25,-36,-32,-29,0,0,0,0
2024,10,30,1,16,32,47682,-29,-30,-36,-29,0,0,0,0
2024,10,30,1,17,30,47653,-29,-32,-30,-28,0,0,0,0
2024,10,30,1,18,27,47673,-28,-36,-30,-28,0,0,0,0
2024,10,30,1,19,27,47668,-29,-34,-33,-29,0,0,0,0
2024,10,30,1,20,27,47658,-28,-32,-30,-29,0,0,0,0
2024,10,30,1,21,28,47687,-29,-39,-30,-30,0,0,0,0
2024,10,30,1,22,28,47690,-29,-32,-33,-32,0,0,0,0
2024,10,30,1,23,28,47670,-29,-30,-33,-29,0,0,0,0
2024,10,30,1,24,28,47661,-29,-34,-33,-29,0,0,0,0
2024,10,30,1,25,28,47652,-29,-32,-29,-28,0,0,0,0
2024,10,30,1,26,29,47657,-26,-34,-33,-30,0,0,0,0
2024,10,30,1,27,29,47643,-28,-33,-30,-28,0,0,0,0
2024,10,30,1,28,29,47657,-28,-33,-32,-28,0,0,0,0
2024,10,30,1,29,29,47666,-29,-32,-29,-29,0,0,0,0
2024,10,30,1,30,29,47652,-29,-30,-32,-28,0,0,0,0
2024,10,30,1,31,30,47670,-30,-29,-32,-29,0,0,0,0
2024,10,30,1,32,30,47643,-26,-39,-30,-28,0,0,0,0
2024,10,30,1,33,30,47675,-28,-33,-29,-29,0,0,0,0
2024,10,30,1,34,30,47657,-28,-37,-30,-28,0,0,0,0
2024,10,30,1,35,30,47608,-29,-30,-29,-29,0,0,0,0
2024,10,30,1,36,31,47662,-28,-36,-30,-29,0,0,0,0
2024,10,30,1,37,31,47652,-29,-34,-30,-29,0,0,0,0
2024,10,30,1,38,31,47660,-30,-33,-33,-28,0,0,0,0
2024,10,30,1,39,31,47676,-29,-37,-30,-28,0,0,0,0
2024,10,30,1,40,31,47657,-29,-34,-29,-30,0,0,0,0
2024,10,30,1,41,31,47680,-28,-33,-29,-29,0,0,0,0
2024,10,30,1,42,31,47652,-28,-30,-30,-29,0,0,0,0
2024,10,30,1,43,32,47648,-30,-33,-36,-29,0,0,0,0
2024,10,30,1,44,32,47659,-29,-32,-30,-29,0,0,0,0
2024,10,30,1,45,32,47678,-29,-33,-29,-30,0,0,0,0
2024,10,30,1,46,32,47646,-29,-32,-32,-29,0,0,0,0
2024,10,30,1,47,30,47658,-29,-30,-34,-29,0,0,0,0
2024,10,30,1,48,27,47675,-29,-30,-30,-28,0,0,0,0
2024,10,30,1,49,27,47659,-28,-30,-33,-28,0,0,0,0
2024,10,30,1,50,27,47666,-28,-36,-32,-28,0,0,0,0
2024,10,30,1,51,27,47671,-28,-36,-32,-29,0,0,0,0
2024,10,30,1,52,28,47684,-28,-33,-32,-29,0,0,0,0
2024,10,30,1,53,28,47672,-29,-29,-32,-29,0,0,0,0
2024,10,30,1,54,28,47622,-29,-34,-32,-29,0,0,0,0
2024,10,30,1,55,28,47671,-29,-30,-30,-29,0,0,0,0
2024,10,30,1,56,29,47655,-28,-32,-32,-26,0,0,0,0
2024,10,30,1,57,29,47619,-29,-30,-29,-26,0,0,0,0
2024,10,30,1,58,29,47659,-29,-34,-34,-29,0,0,0,0
2024,10,30,1,59,29,47663,-29,-30,-29,-26,0,0,0,0
2024,10,30,2,0,30,47622,-26,-33,-32,-28,0,0,0,0
2024,10,30,2,1,30,47661,-29,-32,-33,-28,0,0,0,0
2024,10,30,2,2,30,47663,-28,-33,-30,-28,0,0,0,0
2024,10,30,2,3,30,47664,-29,-30,-29,-26,0,0,0,0
2024,10,30,2,4,30,47635,-29,-30,-33,-29,0,0,0,0
2024,10,30,2,5,30,47654,-28,-36,-30,-29,0,0,0,0
2024,10,30,2,6,31,47654,-28,-33,-30,-28,0,0,0,0
2024,10,30,2,7,31,47633,-29,-32,-32,-28,0,0,0,0
2024,10,30,2,8,31,47643,-29,-34,-33,-29,0,0,0,0
2024,10,30,2,9,31,47662,-28,-33,-30,-28,0,0,0,0
2024,10,30,2,10,32,47651,-29,-36,-32,-29,0,0,0,0
2024,10,30,2,11,32,47627,-29,-32,-30,-26,0,0,0,0
2024,10,30,2,12,32,47653,-29,-30,-30,-28,0,0,0,0
2024,10,30,2,13,32,47648,-29,-36,-30,-29,0,0,0,0
2024,10,30,2,14,30,47629,-28,-36,-32,-30,0,0,0,0
2024,10,30,2,15,27,47631,-28,-33,-32,-29,0,0,0,0
2024,10,30,2,16,27,47622,-29,-33,-30,-28,0,0,0,0
2024,10,30,2,17,27,47651,-29,-34,-34,-28,0,0,0,0
2024,10,30,2,18,27,47659,-29,-34,-30,-28,0,0,0,0
2024,10,30,2,19,27,47636,-28,-32,-29,-25,0,0,0,0
2024,10,30,2,20,28,47614,-26,-32,-30,-26,0,0,0,0
2024,10,30,2,21,28,47635,-28,-30,-29,-28,0,0,0,0
2024,10,30,2,22,28,47640,-29,-33,-29,-28,0,0,0,0
2024,10,30,2,23,28,47630,-28,-36,-30,-29,0,0,0,0
2024,10,30,2,24,28,47622,-29,-33,-30,-29,0,0,0,0
2024,10,30,2,25,29,47617,-29,-30,-30,-28,0,0,0,0
2024,10,30,2,26,28,47612,-29,-29,-30,-28,0,0,0,0
2024,10,30,2,27,29,47626,-28,-34,-29,-29,0,0,0,0
2024,10,30,2,28,29,47617,-28,-33,-34,-29,0,0,0,0
2024,10,30,2,29,29,47622,-29,-36,-33,-30,0,0,0,0
2024,10,30,2,30,29,47643,-29,-33,-30,-26,0,0,0,0
2024,10,30,2,31,29,47623,-26,-33,-30,-29,0,0,0,0
2024,10,30,2,32,30,47639,-29,-30,-34,-28,0,0,0,0
2024,10,30,2,33,30,47619,-30,-33,-30,-29,0,0,0,0
2024,10,30,2,34,30,47645,-29,-34,-32,-28,0,0,0,0
2024,10,30,2,35,30,47597,-29,-33,-30,-26,0,0,0,0
2024,10,30,2,36,30,47638,-28,-32,-32,-29,0,0,0,0
2024,10,30,2,37,31,47628,-29,-32,-30,-26,0,0,0,0
2024,10,30,2,38,31,47625,-26,-29,-32,-26,0,0,0,0
2024,10,30,2,39,31,47611,-29,-32,-29,-28,0,0,0,0
2024,10,30,2,40,31,47624,-28,-32,-30,-28,0,0,0,0
2024,10,30,2,41,31,47612,-29,-37,-30,-28,0,0,0,0
2024,10,30,2,42,31,47595,-29,-29,-30,-30,0,0,0,0
2024,10,30,2,43,32,47599,-29,-30,-30,-32,0,0,0,0
2024,10,30,2,44,32,47644,-30,-32,-29,-26,0,0,0,0
2024,10,30,2,45,32,47596,-28,-32,-30,-29,0,0,0,0
2024,10,30,2,46,32,47600,-28,-32,-33,-28,0,0,0,0
2024,10,30,2,47,30,47614,-29,-34,-32,-26,0,0,0,0
2024,10,30,2,48,27,47603,-28,-32,-33,-29,0,0,0,0
2024,10,30,2,49,27,47568,-28,-34,-32,-29,0,0,0,0
2024,10,30,2,50,28,47591,-29,-30,-30,-28,0,0,0,0
2024,10,30,2,51,28,47585,-29,-32,-30,-28,0,0,0,0
2024,10,30,2,52,28,47606,-29,-32,-32,-28,0,0,0,0
2024,10,30,2,53,28,47622,-29,-30,-30,-28,0,0,0,0
2024,10,30,2,54,28,47623,-29,-32,-29,-28,0,0,0,0
2024,10,30,2,55,29,47568,-28,-36,-30,-28,0,0,0,0
2024,10,30,2,56,29,47597,-28,-32,-30,-29,0,0,0,0
2024,10,30,2,57,29,47612,-28,-32,-29,-30,0,0,0,0
2024,10,30,2,58,29,47623,-28,-29,-34,-28,0,0,0,0
2024,10,30,2,59,29,47596,-28,-29,-29,-28,0,0,0,0
2024,10,30,3,0,29,47567,-28,-33,-30,-28,0,0,0,0
2024,10,30,3,1,30,47643,-29,-32,-32,-29,0,0,0,0
2024,10,30,3,2,30,47607,-26,-32,-30,-28,0,0,0,0
2024,10,30,3,3,30,47582,-29,-32,-30,-29,0,0,0,0
2024,10,30,3,4,30,47591,-28,-29,-30,-28,0,0,0,0
2024,10,30,3,5,31,47573,-29,-34,-32,-28,0,0,0,0
2024,10,30,3,6,31,47560,-29,-32,-32,-29,0,0,0,0
2024,10,30,3,7,31,47619,-28,-32,-30,-28,0,0,0,0
2024,10,30,3,8,31,47579,-28,-40,-29,-28,0,0,0,0
2024,10,30,3,9,31,47588,-29,-32,-29,-29,0,0,0,0
2024,10,30,3,10,31,47590,-29,-36,-30,-29,0,0,0,0
2024,10,30,3,11,31,47613,-26,-30,-33,-28,0,0,0,0
2024,10,30,3,12,32,47602,-28,-30,-32,-29,0,0,0,0
2024,10,30,3,13,32,47598,-29,-36,-30,-26,0,0,0,0
2024,10,30,3,14,32,47600,-29,-32,-34,-26,0,0,0,0
2024,10,30,3,15,32,47585,-29,-33,-32,-28,0,0,0,0
2024,10,30,3,16,32,47590,-29,-32,-34,-29,0,0,0,0
2024,10,30,3,17,30,47576,-26,-32,-34,-29,0,0,0,0
2024,10,30,3,18,27,47602,-29,-34,-32,-29,0,0,0,0
2024,10,30,3,19,27,47573,-28,-34,-30,-29,0,0,0,0
2024,10,30,3,20,27,47532,-29,-33,-29,-29,0,0,0,0
2024,10,30,3,21,27,47587,-26,-32,-30,-28,0,0,0,0
2024,10,30,3,22,27,47582,-29,-30,-32,-29,0,0,0,0
2024,10,30,3,23,28,47573,-28,-34,-34,-28,0,0,0,0
2024,10,30,3,24,28,47580,-29,-30,-32,-28,0,0,0,0
2024,10,30,3,25,28,47568,-29,-36,-34,-28,0,0,0,0
2024,10,30,3,26,28,47580,-29,-30,-32,-28,0,0,0,0
2024,10,30,3,27,28,47580,-28,-34,-30,-29,0,0,0,0
2024,10,30,3,28,28,47581,-28,-34,-30,-29,0,0,0,0
2024,10,30,3,29,28,47574,-28,-32,-32,-29,0,0,0,0
2024,10,30,3,30,28,47550,-29,-32,-33,-26,0,0,0,0
2024,10,30,3,31,29,47588,-29,-32,-30,-26,0,0,0,0
2024,10,30,3,32,29,47611,-28,-33,-30,-26,0,0,0,0
2024,10,30,3,33,29,47592,-29,-32,-29,-29,0,0,0,0
2024,10,30,3,34,29,47587,-28,-33,-33,-28,0,0,0,0
2024,10,30,3,35,30,47565,-29,-34,-29,-29,0,0,0,0
2024,10,30,3,36,30,47561,-28,-33,-30,-29,0,0,0,0
2024,10,30,3,37,30,47565,-28,-33,-29,-26,0,0,0,0
2024,10,30,3,38,30,47586,-29,-36,-30,-29,0,0,0,0
2024,10,30,3,39,30,47550,-29,-30,-33,-28,0,0,0,0
2024,10,30,3,40,31,47559,-28,-29,-30,-29,0,0,0,0
2024,10,30,3,41,31,47553,-28,-33,-29,-30,0,0,0,0
2024,10,30,3,42,31,47561,-29,-32,-29,-29,0,0,0,0
2024,10,30,3,43,31,47555,-28,-33,-32,-26,0,0,0,0
2024,10,30,3,44,31,47579,-26,-32,-33,-28,0,0,0,0
2024,10,30,3,45,32,47554,-29,-32,-30,-28,0,0,0,0
2024,10,30,3,46,32,47554,-26,-32,-32,-29,0,0,0,0
2024,10,30,3,47,32,47516,-29,-34,-32,-29,0,0,0,0
2024,10,30,3,48,30,47546,-26,-34,-30,-27,0,0,0,0
2024,10,30,3,49,27,47562,-29,-32,-32,-29,0,0,0,0
2024,10,30,3,50,27,47540,-28,-33,-32,-28,0,0,0,0
2024,10,30,3,51,27,47586,-29,-34,-33,-29,0,0,0,0
2024,10,30,3,52,28,47557,-29,-29,-32,-25,0,0,0,0
2024,10,30,3,53,28,47530,-29,-34,-30,-25,0,0,0,0
2024,10,30,3,54,28,47541,-26,-33,-30,-28,0,0,0,0
2024,10,30,3,55,28,47571,-29,-32,-32,-28,0,0,0,0
2024,10,30,3,56,28,47499,-29,-33,-30,-28,0,0,0,0
2024,10,30,3,57,29,47560,-29,-30,-32,-29,0,0,0,0
2024,10,30,3,58,29,47548,-29,-30,-33,-29,0,0,0,0
2024,10,30,3,59,29,47533,-29,-33,-30,-29,0,0,0,0
2024,10,30,4,0,29,47528,-24,-30,-30,-28,0,0,0,0
2024,10,30,4,1,29,47530,-28,-32,-32,-28,0,0,0,0
2024,10,30,4,2,29,47531,-28,-30,-30,-29,0,0,0,0
2024,10,30,4,3,30,47538,-29,-33,-33,-30,0,0,0,0
2024,10,30,4,4,30,47520,-29,-32,-30,-29,0,0,0,0
2024,10,30,4,5,30,47546,-29,-30,-30,-29,0,0,0,0
2024,10,30,4,6,30,47555,-30,-34,-36,-29,0,0,0,0
2024,10,30,4,7,30,47521,-29,-30,-33,-29,0,0,0,0
2024,10,30,4,8,30,47536,-26,-32,-33,-28,0,0,0,0
2024,10,30,4,9,30,47532,-29,-30,-32,-29,0,0,0,0
2024,10,30,4,10,30,47536,-28,-34,-30,-28,0,0,0,0
2024,10,30,4,11,31,47548,-29,-33,-32,-26,0,0,0,0
2024,10,30,4,12,31,47501,-30,-36,-32,-29,0,0,0,0
2024,10,30,4,13,31,47524,-29,-33,-30,-25,0,0,0,0
2024,10,30,4,14,31,47536,-28,-30,-34,-26,0,0,0,0
2024,10,30,4,15,32,47528,-29,-32,-34,-28,0,0,0,0
2024,10,30,4,16,32,47540,-29,-30,-32,-29,0,0,0,0
2024,10,30,4,17,32,47516,-29,-33,-39,-29,0,0,0,0
2024,10,30,4,18,32,47528,-28,-30,-30,-28,0,0,0,0
2024,10,30,4,19,30,47528,-26,-30,-34,-30,0,0,0,0
2024,10,30,4,20,27,47556,-29,-33,-34,-30,0,0,0,0
2024,10,30,4,21,27,47506,-26,-32,-30,-29,0,0,0,0
2024,10,30,4,22,27,47519,-29,-32,-34,-29,0,0,0,0
2024,10,30,4,23,28,47501,-28,-32,-30,-29,0,0,0,0
2024,10,30,4,24,28,47522,-29,-30,-33,-28,0,0,0,0
2024,10,30,4,25,28,47480,-29,-34,-33,-29,0,0,0,0
2024,10,30,4,26,29,47535,-26,-29,-32,-28,0,0,0,0
2024,10,30,4,27,29,47489,-29,-33,-30,-30,0,0,0,0
2024,10,30,4,28,29,47494,-29,-33,-32,-28,0,0,0,0
2024,10,30,4,29,29,47509,-29,-30,-32,-30,0,0,0,0
2024,10,30,4,30,29,47512,-28,-30,-30,-29,0,0,0,0
2024,10,30,4,31,30,47529,-30,-30,-30,-29,0,0,0,0
2024,10,30,4,32,30,47525,-29,-33,-34,-30,0,0,0,0
2024,10,30,4,33,30,47496,-29,-33,-33,-28,0,0,0,0
2024,10,30,4,34,30,47513,-29,-30,-30,-28,0,0,0,0
2024,10,30,4,35,31,47506,-29,-29,-32,-29,0,0,0,0
2024,10,30,4,36,31,47514,-29,-30,-29,-28,0,0,0,0
2024,10,30,4,37,31,47490,-30,-33,-32,-29,0,0,0,0
2024,10,30,4,38,31,47486,-28,-30,-30,-29,0,0,0,0
2024,10,30,4,39,32,47521,-29,-32,-30,-28,0,0,0,0
2024,10,30,4,40,32,47514,-28,-29,-33,-29,0,0,0,0
2024,10,30,4,41,32,47514,-29,-35,-30,-28,0,0,0,0
2024,10,30,4,42,30,47485,-28,-29,-35,-30,0,0,0,0
2024,10,30,4,43,27,47522,-29,-34,-32,-30,0,0,0,0
2024,10,30,4,44,27,47535,-25,-32,-30,-29,0,0,0,0
2024,10,30,4,45,28,47484,-30,-33,-29,-29,0,0,0,0
